Product_ID,User_ID,Time_ID,HelpfulnessNumerator,HelpfulnessDenominator,CleanedText,Score
26748,96592,1787,0,5,product recibi good state sinc 80 panesito garlic divid,1
28500,132074,381,40,50,this definit worst k cup i ever tast i pleasur tast major k cup varieti far worst it smell horribl tast even wors the best way describ odor burnt aroma would come coffe pot left burner could smell char remain sinc burnt kahlua after brew offic i tri find lysol air freshner clear air i feel i need run vinegar machin clear trace bad coffe i 23 k cup box 24 anyon want free,1
5969,38741,1355,8,11,the old zico delight this new version awe total undrink i water plant how manag ruin parfeclti good product is zico own pepsico,1
4548,31378,640,3,6,i born rais india i cook lot i friend hous like i must say pure junk if anyon ever cook real pav bhaji know tast like textur feel like mouth basic thing tast like cook sever month ago someon best cook dish i also tri various brand besid one less boat for sake tast health want look video recip internet make home prefer small batch make tast like street food suppos i yet find indian food store room temp heat eat tast good some frozen indian food lot better exepect impress readi cook stuff for someth good go good restaur good healthi make home,1
2235,14472,1177,0,5,the beef chicken turkey gravi food disgust they disgust i heart feed child when i pop lid first thing i notic foul smell it made gag i even describ bad smell it like rotten meat flavor jello i heart make daughter eat i gave cat none would go near except one ate 1 4 walk away don tortur child,1
24548,36064,919,10,10,this flavor actual contain 120 daili iron babi still list packag this grievous error print error accord compani this flavor contain 6 iron realm babi food pouch product unfortun compani fail pull mislabel product notifi distributor long run error,1
61799,121140,1452,8,10,tri hard like henri lisa salmon could often found small glass like particl crunch salmon henri lisa inform particl actual struvit harmless natur occur miner salmon the custom servic help polit howev i could enjoy salmon crunchi particl i turn natur sea crown princ struvit problem,1
22534,111073,1430,1,1,we elder relat locat faraway sent golden state signatur collect fruit gift 05 06 2012 they mani limit love fruit sound mind shown uncl detail descript br br first realli enjoy fruit except problem mango it stringi even cut it look pretti even eat the first pear wonder second tast i know sound like complain expect kind fruit good we realli enjoy kiwi fruit the appl orang still adorn dine room tabl they look pretti eat week you ask i thought i guess disappoint i suspect also,1
66354,236624,266,1,1,pic look great packag most cup ene de cafe there also lot tea,1
45895,85514,533,0,0,we bought multi pack come standard non edibl nylabon after 3 minut puppi chew edibl bone got concern bitten chunk to relief bone technic edibl fine print say puppi 6 month older to littl mislead i consid puppi 6 month old br br our dog pass 1 inch chunk eaten first soft stool 6 week the rest bone found way garbag nylabon reconsid sell multi pack bone mix non edibl style we ultra concern hand bone manag eat assum other br br my advic steer clear healthi edibl nylabon,1
46486,50568,611,6,10,they smell horribl i bought bag expect smell like chicken instead i got huge whiff gross chemic smell i even give dog i felt like smell wrong call crazi natur dog treat smell like chemic plus heck chemic name end ingredi list doesn sound natur br br i think i stick natur pup sinc treat actual smell like flavor suppos way healthier,1
856,5457,148,0,0,i never receiv anyth like amazon the product pack old use golf ball box bizarr the can dent old look the bowl chip i thought oh well mayb soup tast good wrong three differ flavor aw complet ined all horribl fishi metal tast worst can soup i ever tast life pour donat chip bowl chariti complet wast money,1
39176,28386,737,1,4,i think sit around warehous long time took long time send i got tea tast like cardboard i red rasberri leaf tea i know suppos tast like,1
65247,47265,83,0,0,tast gross made stomach upset i felt jitteri it kinda pricey want drink everi day i never,1
34324,38567,619,0,0,ingredi br 100 natur coconut water concentr natur flavor br br save hassl get differ brand tast much better,1
35469,139214,668,2,6,packag bare pound even get charg ship suppos 2 5 pound the rawhid stick small hard treat dog medium larger end review mayb amazon allow review is still negat,1
72201,79575,315,0,0,not sure happen look like bag crush ship will return tri someth els,1
53934,205317,2282,0,2,we love fruit howev price way high receiv the add confus sinc said would receiv 1 2 pound fruit that far lie it much cheaper fresh market hope one near,1
7890,35708,1047,0,0,over year i eaten mani health bar fiber bar protein bar etc i usual eat protein bar day i use chalki textur tast protein bar learn overcom the pure natur chocol almond bar protein bar tast almost bad correct tast wors protein bar there real chocol tast protein chunk tast like cheap almond piec use shove candi bar 30 year ago way small offer real tast actual tast like nut get browni i love almond hate tast i forc eat three bar i could give accur review extrem difficult br br the sell point pure bar made natur whole ingredi vegetarian gluten free as someon tri avoid high fructos corn syrup ad sugar i like howev good i enjoy product enough consum i know review claim health bar much sugar market health bar too mani peopl confus idea whole natur food health food entir case the idea bar peopl want addit lot process food unfortun tast bad if look better tast altern i suggest href http www amazon com gp product b00199kyso kashi go lean crunchi varieti bar all natur 24 ct meal replac bar mayb clif builder bar,1
34797,153207,276,2,2,after feed dog milo beef sausag slice take long develop sever stomach distress green runni poop becam norm i stop use sever day discontinu treat boxer back old self becaus i cannot recommend,1
37398,52405,672,3,14,whi put unsweeten ingredi one bar unsweeten chocol disgust this product lack flavor way heavi dens i also know could nastier unsweeten coconut it need lighter textur lot sweeter cloy might least tasti as wast money absolut disappoint br br to manufactur look inspir flourless chocol cake sold trader joe specif gluten free diet check flavor almond horn aleia both mild sweet full flavor the chocol flavor pop mouth make forget gluten the almond horn delight fragranc ever hit mouth both go great tea coffe fruit particular cake goe well fresh stawberri br br mayb need stick core ingredi work around there much nasti go disgust bar br br this terribl product cannot recommend there way mani nasti gluten free product market place exact i put garbag more drain continu disappoint reign br br i brutal honest i recent diagnos gluten allergi exceed fond memori delici wheat base offer i use eat i natur expect abl partak delici gluten free substitut espcial sinc usual cost twice much product contain gluten this substitut wheat base version say least,1
36689,158428,209,0,0,the box say decaf regular label top decaf barcod i order 2 go back amazon assur product would taken inventori resolv guess,1
